id,total_inflow,total_outflow,net_flow,inflow_2006,outflow_2006,net_flow_2006,inflow_2007,outflow_2007,net_flow_2007,inflow_2008,outflow_2008,net_flow_2008,inflow_2009,outflow_2009,net_flow_2009,inflow_2010,outflow_2010,net_flow_2010,inflow_2011,outflow_2011,net_flow_2011,inflow_2012,outflow_2012,net_flow_2012,inflow_2013,outflow_2013,net_flow_2013,inflow_2014,outflow_2014,net_flow_2014,inflow_2015,outflow_2015,net_flow_2015
51133,21952,1091318.12,-1069366.12,0,0,0,14252,0,14252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7700,1091318.12,-1083618.12,0,0,0
51135,4161,17009170.98,-17005009.98,0,0,0,0,255016,-255016,8961,7938,1023,0,812171.01,-812171.01,0,3617874.43,-3617874.43,0,156152.81,-156152.81,-4800,3135324.42,-3140124.42,0,8472672.35,-8472672.35,0,552021.96,-552021.96,0,0,0
51141,16980,789101.07,-772121.07,0,0,0,0,0,0,0,0,0,16980,370207.92,-353227.92,0,0,0,0,370206,-370206,0,0,0,0,48687.15,-48687.15,0,0,0,0,0,0
51145,245502,20943.21,224558.79,0,0,0,6138,0,6138,0,0,0,0,0,0,0,0,0,62790,20943.21,41846.79,63837,0,63837,57084,0,57084,55653,0,55653,0,0,0
51147,-10634.04,140000,-150634.04,0,140000,-140000,0,0,0,0,0,0,-10634.04,0,-10634.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51149,2695089.62,285833467,-283138377.4,3020,8264571.12,-8261551.12,12692,11295311,-11282619,6255,1370323.13,-1364068.13,57109.67,105939432.6,-105882322.9,0,47246709.91,-47246709.91,-885.37,27588324.96,-27589210.33,1675360.92,36489544.09,-34814183.17,474114.84,17914041.79,-17439926.95,467422.56,27560067.48,-27092644.92,0,2165140.95,-2165140.95
51153,55024072.65,290823238.9,-235799166.2,1236005.11,2623389,-1387383.89,10121264.82,7387154,2734110.82,18748330.75,3915334.4,14832996.35,3019084.65,25225080.92,-22205996.27,5425758.12,30484357.58,-25058599.46,11526641.86,51843516.66,-40316874.8,1963353.68,89616660.78,-87653307.1,105387.74,38469542.9,-38364155.16,2711432.38,38001346.25,-35289913.87,166813.54,3256856.39,-3090042.85
51157,10030,382063,-372033,0,382063,-382063,4000,0,4000,0,0,0,0,0,0,6030,0,6030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51163,2636877.61,860782,1776095.61,0,0,0,2084337,0,2084337,341813,0,341813,83242.43,0,83242.43,55815,0,55815,71670.18,0,71670.18,0,0,0,0,860782,-860782,0,0,0,0,0,0
51175,108857.88,3625898,-3517040.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3625898,-3625898,0,0,0,41088.84,0,41088.84,67769.04,0,67769.04,0,0,0
51179,7956412.59,2683326.99,5273085.6,609569,0,609569,20766,0,20766,0,0,0,34300,42410.69,-8110.69,8060,0,8060,343821.33,0,343821.33,780880.61,6516,774364.61,2405844.19,1087606.02,1318238.17,3315246.66,1506353.28,1808893.38,437924.8,40441,397483.8
51510,164916644.9,11436441.03,153480203.9,4301931.97,221097,4080834.97,22640838.23,491035,22149803.23,31683552.96,0,31683552.96,28220186.51,3346255.79,24873930.72,29063199.33,778074.23,28285125.1,13950510.68,5320006.62,8630504.06,16674838.66,481823.42,16193015.24,9137152.33,-12477.05,9149629.38,8601931,801146.02,7800784.98,642503.24,9480,633023.24
51540,24784285.38,366854,24417431.38,1493166,88820,1404346,7681024,3485,7677539,4511701.29,0,4511701.29,668824.5,-2503,671327.5,373565.81,0,373565.81,3086930.85,297244,2789686.85,1564857.92,-20192,1585049.92,1056963.29,0,1056963.29,3966385.11,0,3966385.11,380866.61,0,380866.61
51570,76683.01,188345.13,-111662.12,0,0,0,0,0,0,0,0,0,42240,0,42240,43507,0,43507,-9063.99,0,-9063.99,0,68120.97,-68120.97,0,59516.88,-59516.88,0,60707.28,-60707.28,0,0,0
51600,881452551.3,18257204.43,863195346.9,17601697.27,495552.96,17106144.31,163480419.7,-3870,163484289.7,83568521.15,0,83568521.15,186047534,3374427.59,182673106.4,199501373.4,5555813.23,193945560.1,29680040.14,7664584.35,22015455.79,61436890.04,1335172.82,60101717.22,66629409.08,-74607.26,66704016.34,67476715.21,-82544.26,67559259.47,6029951.41,-7325,6037276.41
51610,28694958.86,287031,28407927.86,0,170962,-170962,5421736,116069,5305667,784217.36,0,784217.36,867450.62,0,867450.62,20813614.11,0,20813614.11,930466.38,0,930466.38,-132424.32,0,-132424.32,1055.12,0,1055.12,8843.59,0,8843.59,0,0,0
51630,6353102.14,0,6353102.14,79734,0,79734,19432,0,19432,2196,0,2196,36934.9,0,36934.9,19461.85,0,19461.85,259481.24,0,259481.24,841787.58,0,841787.58,267695.18,0,267695.18,4775901.27,0,4775901.27,50478.12,0,50478.12
51660,23786240.41,302766.46,23483473.95,4200000,0,4200000,4684557,0,4684557,2176067.9,0,2176067.9,7551067.6,0,7551067.6,5134305,0,5134305,0,0,0,-0.09,290374.8,-290374.89,0,12391.66,-12391.66,21611,0,21611,18632,0,18632
51670,8603,244235,-235632,0,0,0,1932,213405,-211473,186,0,186,0,30830,-30830,0,0,0,0,0,0,0,0,0,1895,0,1895,4590,0,4590,0,0,0
51680,1289921.97,91204,1198717.97,73197,0,73197,63599,0,63599,90361.1,0,90361.1,52614.2,0,52614.2,187588.13,0,187588.13,699281.08,4940,694341.08,75124.79,75544,-419.21,39656.67,10720,28936.67,8500,0,8500,0,0,0
51683,155195476.4,7352,155188124.4,144173,0,144173,5356533.9,0,5356533.9,6566794.68,0,6566794.68,5626597.02,0,5626597.02,1591411.81,0,1591411.81,49818419.19,7352,49811067.19,49111169.17,0,49111169.17,25388266.23,0,25388266.23,7519015,0,7519015,4073096.35,0,4073096.35
51730,528768.28,2114355.71,-1585587.43,0,0,0,231857,0,231857,17000,0,17000,213723.75,1875050,-1661326.25,0,0,0,66187.53,0,66187.53,0,83240.51,-83240.51,0,156065.2,-156065.2,0,0,0,0,0,0
51760,101480145.2,10441739.36,91038405.86,3111958.8,1982940,1129018.8,16044493,2382498.7,13661994.3,13069340.95,18111,13051229.95,23494138.67,1714238.67,21779900,26869038.1,147531.41,26721506.69,6703732.55,2218806.9,4484925.65,5428410.46,1227543.7,4200866.76,2218553.86,707598.57,1510955.29,4276839.93,41366.82,4235473.11,263638.9,1103.59,262535.31
51770,1008370.55,1274957.95,-266587.4,632146,0,632146,515656,0,515656,903215.42,0,903215.42,386533,0,386533,415436.75,0,415436.75,-2397299.92,647606,-3044905.92,254791.8,592420.95,-337629.15,218249.19,34931,183318.19,79642.31,0,79642.31,0,0,0
51790,20936.87,8613,12323.87,0,0,0,0,0,0,6965,0,6965,13971.87,0,13971.87,0,8613,-8613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51840,37997.59,43736,-5738.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19724.8,42136,-22411.2,9398.76,3200,6198.76,9680.76,-1600,11280.76,-806.73,0,-806.73,0,0,0
53011,1167229.58,30000,1137229.58,19993,0,19993,117773,0,117773,289336.97,0,289336.97,241956.34,30000,211956.34,169487.7,0,169487.7,147949.33,0,147949.33,169966.22,0,169966.22,10767.02,0,10767.02,0,0,0,0,0,0
53021,739647,12461.58,727185.42,0,0,0,0,0,0,0,0,0,0,12461.58,-12461.58,0,0,0,0,0,0,0,0,0,739647,0,739647,0,0,0,0,0,0
53031,66017.45,93608.25,-27590.8,54512.45,0,54512.45,0,15767,-15767,0,0,0,0,0,0,0,11478,-11478,0,0,0,3750,51746,-47996,7755,14617.25,-6862.25,0,0,0,0,0,0
53033,83431971.17,6806820.06,76625151.11,3226317,25000,3201317,7954202.35,1467831.97,6486370.38,4060977.56,270271.64,3790705.92,5798941.25,4313444.72,1485496.53,14776903.62,493583.53,14283320.09,14878681.84,61178.09,14817503.75,28461391.59,0,28461391.59,4274555.96,175510.11,4099045.85,0,0,0,0,0,0
53035,32030332.55,505493469.4,-473463136.9,-80,2930174.48,-2930254.48,171.29,10960104.92,-10959933.63,526052.96,1625880.33,-1099827.37,5472904.78,34769776.96,-29296872.18,3245685.16,58376311.16,-55130626,7473900.25,69625011.4,-62151111.15,7129492.15,96796171.12,-89666678.97,8182205.96,230410039.1,-222227833.1,0,0,0,0,0,0
53053,831242.45,45900542.46,-45069300.01,0,5693026.62,-5693026.62,39780,3794494.57,-3754714.57,21473,630000,-608527,50952.55,12696149.49,-12645196.94,6617.9,9528440.54,-9521822.64,-28453,12588436.92,-12616889.92,110080,368744.79,-258664.79,630792,601249.53,29542.47,0,0,0,0,0,0
53057,148178.03,26841,121337.03,0,0,0,11258,0,11258,0,0,0,36901.68,0,36901.68,95610.35,0,95610.35,0,0,0,4408,26841,-22433,0,0,0,0,0,0,0,0,0
53061,10138300.75,3341144.57,6797156.18,315917,1672105,-1356188,686188.67,349852.46,336336.21,3971057.62,0,3971057.62,3926204.38,235734.26,3690470.12,184279.38,499983.81,-315704.43,559309.26,454910.87,104398.39,73866.08,62530.67,11335.41,421478.36,66027.5,355450.86,0,0,0,0,0,0
53063,731306.21,289277.34,442028.87,0,0,0,196761,0,196761,81421.51,0,81421.51,99113.98,15994.35,83119.63,19374.28,0,19374.28,22497.35,25093.89,-2596.54,8017.95,0,8017.95,304120.14,248189.1,55931.04,0,0,0,0,0,0
53067,10063711.82,30127,10033584.82,13142,0,13142,721987,0,721987,839823.12,0,839823.12,-3000,0,-3000,212656.68,0,212656.68,219599.76,31326,188273.76,6191304.95,0,6191304.95,1868198.31,-1199,1869397.31,0,0,0,0,0,0
53071,8154.3,306867.09,-298712.79,0,0,0,0,0,0,0,0,0,0,55497.04,-55497.04,0,10363.72,-10363.72,8154.3,243947.84,-235793.54,0,-2941.51,2941.51,0,0,0,0,0,0,0,0,0
53073,2676465.21,98658.58,2577806.63,16221,0,16221,225037.8,0,225037.8,934558.75,0,934558.75,694985.7,0,694985.7,307680.5,0,307680.5,296949.85,0,296949.85,201031.61,98965.62,102065.99,0,-307.04,307.04,0,0,0,0,0,0
54029,23586306,12801.7,23573504.3,1771363,0,1771363,1615131,0,1615131,2532751.71,0,2532751.71,4731822.08,0,4731822.08,3319394.85,0,3319394.85,5716861.29,0,5716861.29,1264882.07,12801.7,1252080.37,1327028,0,1327028,1307072,0,1307072,0,0,0
54033,677169.97,4661,672508.97,0,0,0,21412,0,21412,54700,0,54700,57400,0,57400,56311.77,4661,51650.77,30000,0,30000,132065.93,0,132065.93,143107.62,0,143107.62,155932.65,0,155932.65,26240,0,26240
54037,3435575.84,9429.14,3426146.7,0,0,0,0,0,0,0,0,0,71537,0,71537,0,0,0,139700,0,139700,633444.46,0,633444.46,1209989.18,9429.14,1200560.04,1380905.2,0,1380905.2,0,0,0
54039,0,442170.92,-442170.92,0,0,0,0,0,0,0,36333,-36333,0,0,0,0,0,0,0,46394.64,-46394.64,0,120283.31,-120283.31,0,157967.17,-157967.17,0,81192.8,-81192.8,0,0,0
54049,54000,4013.66,49986.34,0,0,0,0,0,0,0,0,0,54000,0,54000,0,4013.66,-4013.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54071,168397.46,575325.93,-406928.47,0,0,0,48999,-750,49749,0,0,0,0,18576.34,-18576.34,0,399218,-399218,0,16207,-16207,0,0,0,0,125345.35,-125345.35,0,-300,300,119398.46,17029.24,102369.22
54077,786851.4,100930.49,685920.91,0,0,0,0,0,0,0,30427.9,-30427.9,49000,1980,47020,135093.6,68522.59,66571.01,284039.8,0,284039.8,149814,0,149814,102062.8,0,102062.8,-8318.8,0,-8318.8,75160,0,75160
54079,87065.14,149743.16,-62678.02,0,0,0,0,0,0,0,0,0,43203.96,0,43203.96,21865.16,0,21865.16,21996.02,41152,-19155.98,0,66815,-66815,0,41776.16,-41776.16,0,0,0,0,0,0
55009,178092.42,134550,43542.42,0,0,0,6219,0,6219,0,0,0,52100,0,52100,31203.6,0,31203.6,13702,0,13702,16800.5,134550,-117749.5,58067.32,0,58067.32,0,0,0,0,0,0
55017,18725,7552,11173,0,0,0,18725,0,18725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7552,-7552,0,0,0,0,0,0
55025,2008772.44,140953.16,1867819.28,59347.09,0,59347.09,264462.1,0,264462.1,394152.18,0,394152.18,410561.16,10930.24,399630.92,342034.62,0,342034.62,248649.79,0,248649.79,129990.81,60000,69990.81,159574.69,70022.92,89551.77,0,0,0,0,0,0
55031,130320,23911.8,106408.2,0,0,0,129520,0,129520,800,0,800,0,0,0,0,0,0,0,0,0,0,27897.1,-27897.1,0,-3985.3,3985.3,0,0,0,0,0,0
55057,12406.5,134458.28,-122051.78,0,-1200,1200,0,0,0,0,0,0,0,93372,-93372,0,-34.5,34.5,4595,0,4595,3905.75,24293.9,-20388.15,3905.75,18026.88,-14121.13,0,0,0,0,0,0
55079,18172678.92,198361.69,17974317.23,2090273,0,2090273,2263501.81,20229,2243272.81,3282702.07,0,3282702.07,1437917.38,0,1437917.38,1551632.65,46792.12,1504840.53,2748569.95,10474.78,2738095.17,2429871.84,120865.79,2309006.05,2368210.22,0,2368210.22,0,0,0,0,0,0
55085,100096.68,19825.05,80271.63,0,0,0,0,0,0,0,0,0,0,19825.05,-19825.05,16511.7,0,16511.7,60260.78,0,60260.78,11324.2,0,11324.2,12000,0,12000,0,0,0,0,0,0
55087,374407.32,21453.4,352953.92,0,0,0,0,0,0,3346,0,3346,44854,0,44854,111815,0,111815,117913,0,117913,43401.5,0,43401.5,53077.82,21453.4,31624.42,0,0,0,0,0,0
55105,18912922.56,48776.11,18864146.45,0,0,0,169069,0,169069,774202,0,774202,8183157.56,0,8183157.56,1450192.27,0,1450192.27,1443802.91,6444.79,1437358.12,2871613.5,42331.32,2829282.18,4020885.32,0,4020885.32,0,0,0,0,0,0
55117,95187.16,26482.5,68704.66,0,0,0,15732,0,15732,39397.5,0,39397.5,0,0,0,14440.08,0,14440.08,0,0,0,25617.58,26482.5,-864.92,0,0,0,0,0,0,0,0,0
55133,6086861.86,3724.13,6083137.73,206939,0,206939,2420091.68,0,2420091.68,1225566.43,0,1225566.43,1255114.69,3724.13,1251390.56,1219047.94,0,1219047.94,-457359.1,0,-457359.1,135375.97,0,135375.97,82085.25,0,82085.25,0,0,0,0,0,0
56031,20134,144779.59,-124645.59,0,0,0,0,0,0,0,0,0,0,0,0,20034,0,20034,100,0,100,0,0,0,0,144779.59,-144779.59,0,0,0,0,0,0
66010,9878584.21,15759254.05,-5880669.84,0,95841.2,-95841.2,0,1130739.87,-1130739.87,0,475203.24,-475203.24,0,4803829.23,-4803829.23,21576,3241459.19,-3219883.19,0,2705641.07,-2705641.07,5049807.48,226777.17,4823030.31,4807200.73,3079763.08,1727437.65,0,0,0,0,0,0
1031,5415,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5415,0,5415,0,0,0,0,0,0,0,0,0,0,0,0
1053,3436,,,0,0,0,0,0,0,3436,0,3436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,21398391.98,,,0,0,0,635192,0,635192,1648482,0,1648482,6036562,0,6036562,5176062.36,0,5176062.36,3540834.37,0,3540834.37,3408514,0,3408514,952745.25,0,952745.25,0,0,0,0,0,0
1069,51756.47,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51756.47,0,51756.47,0,0,0,0,0,0,0,0,0,0,0,0
1075,16647,,,0,0,0,16647,0,16647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,285126.22,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245523.04,0,245523.04,0,0,0,39603.18,0,39603.18,0,0,0,0,0,0
1117,579493.73,,,0,0,0,0,0,0,94327.63,0,94327.63,32276.1,0,32276.1,0,0,0,248800.96,0,248800.96,0,0,0,204089.04,0,204089.04,0,0,0,0,0,0
1121,21395,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21395,0,21395,0,0,0,0,0,0,0,0,0,0,0,0
2110,7269768.63,,,969902,0,969902,4796557,0,4796557,1464482.6,0,1464482.6,38827.03,0,38827.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,10093397.79,,,2156197,0,2156197,2278011,0,2278011,2035938.19,0,2035938.19,2530847.12,0,2530847.12,1094613.6,0,1094613.6,0,0,0,-2209.12,0,-2209.12,0,0,0,0,0,0,0,0,0
4005,281162,,,25000,0,25000,32927,0,32927,75453,0,75453,69111,0,69111,0,0,0,70675,0,70675,7996,0,7996,0,0,0,0,0,0,0,0,0
4015,81374,,,0,0,0,0,0,0,7380,0,7380,0,0,0,0,0,0,73994,0,73994,0,0,0,0,0,0,0,0,0,0,0,0
4025,439156,,,0,0,0,11512,0,11512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427644,0,427644,0,0,0,0,0,0
5007,79531.91,,,0,0,0,0,0,0,9875,0,9875,70078.5,0,70078.5,0,0,0,0,0,0,-421.59,0,-421.59,0,0,0,0,0,0,0,0,0
5009,4571.46,,,0,0,0,0,0,0,4571.46,0,4571.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5031,3800,,,0,0,0,0,0,0,0,0,0,3800,0,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5035,4406.4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4406.4,0,4406.4,0,0,0,0,0,0,0,0,0
5043,191320,,,0,0,0,4202,0,4202,23210,0,23210,133101,0,133101,0,0,0,30807,0,30807,0,0,0,0,0,0,0,0,0,0,0,0
5051,5384,,,0,0,0,0,0,0,5384,0,5384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,3850,,,0,0,0,3850,0,3850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6005,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6007,37632,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37632,0,37632,0,0,0,0,0,0
6017,-265.86,,,0,0,0,-265.86,0,-265.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6023,355747.12,,,0,0,0,177125.8,0,177125.8,108762.4,0,108762.4,0,0,0,36188,0,36188,23688,0,23688,9982.92,0,9982.92,0,0,0,0,0,0,0,0,0
6027,62229.82,,,0,0,0,0,0,0,10371,0,10371,41792.62,0,41792.62,10066.2,0,10066.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6057,55288.7,,,0,0,0,0,0,0,7506,0,7506,0,0,0,9174.7,0,9174.7,38608,0,38608,0,0,0,0,0,0,0,0,0,0,0,0
6063,6773.18,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6773.18,0,6773.18,0,0,0,0,0,0
6069,48247.5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48247.5,0,48247.5,0,0,0,0,0,0,0,0,0,0,0,0
6101,11880,,,0,0,0,0,0,0,11880,0,11880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6107,92626,,,0,0,0,0,0,0,0,0,0,92626,0,92626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8035,451356.47,,,0,0,0,104485,0,104485,44619.18,0,44619.18,44134.67,0,44134.67,49575,0,49575,69033,0,69033,110650.05,0,110650.05,28859.57,0,28859.57,0,0,0,0,0,0
8067,-36882,,,0,0,0,-36882,0,-36882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8069,1284490.43,,,848036,0,848036,407323.15,0,407323.15,12390,0,12390,238959.53,0,238959.53,33699,0,33699,-291691.33,0,-291691.33,1798.02,0,1798.02,33976.06,0,33976.06,0,0,0,0,0,0
8083,57801.66,,,0,0,0,0,0,0,67000,0,67000,-9198.34,0,-9198.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8119,252397.37,,,0,0,0,58005,0,58005,194392.37,0,194392.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8123,26340,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26340,0,26340,0,0,0,0,0,0,0,0,0,0,0,0
9013,114649.9,,,41825,0,41825,0,0,0,34490,0,34490,44435.5,0,44435.5,13870.1,0,13870.1,35289,0,35289,-24440.8,0,-24440.8,4508,0,4508,-35326.9,0,-35326.9,0,0,0
9015,6851.63,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6851.63,0,6851.63,0,0,0,0,0,0,0,0,0,0,0,0
12001,3876107.27,,,510981,0,510981,435981,0,435981,1233199,0,1233199,203304,0,203304,220362,0,220362,218523,0,218523,99264.05,0,99264.05,172490.41,0,172490.41,782002.81,0,782002.81,0,0,0
12015,31500,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31500,0,31500,0,0,0,0,0,0
12021,8640755.41,,,13200,0,13200,149988,0,149988,195335,0,195335,118616,0,118616,127822.95,0,127822.95,2210295.96,0,2210295.96,3783467.68,0,3783467.68,2042029.82,0,2042029.82,0,0,0,0,0,0
12035,145279,,,0,0,0,0,0,0,0,0,0,0,0,0,92559,0,92559,52720,0,52720,0,0,0,0,0,0,0,0,0,0,0,0
12053,86825.5,,,0,0,0,29100,0,29100,-13041,0,-13041,7075.5,0,7075.5,2091,0,2091,27100,0,27100,21000,0,21000,13500,0,13500,0,0,0,0,0,0
12061,2168964.01,,,0,0,0,0,0,0,0,0,0,0,0,0,2168964.01,0,2168964.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12063,1566,,,0,0,0,0,0,0,1566,0,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12069,3305.82,,,0,0,0,0,0,0,0,0,0,3305.82,0,3305.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12071,227919,,,42000,0,42000,23750,0,23750,98853,0,98853,11500,0,11500,4116,0,4116,47700,0,47700,0,0,0,0,0,0,0,0,0,0,0,0
12081,1105977.2,,,3138,0,3138,35304,0,35304,426193.97,0,426193.97,85004,0,85004,7681.45,0,7681.45,398157.09,0,398157.09,84498.69,0,84498.69,66000,0,66000,0,0,0,0,0,0
12083,16233.23,,,0,0,0,8950,0,8950,0,0,0,7283.23,0,7283.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12085,817714.05,,,0,0,0,211905,0,211905,210169.05,0,210169.05,213810,0,213810,86965,0,86965,47085,0,47085,47780,0,47780,0,0,0,0,0,0,0,0,0
12097,4768,,,0,0,0,0,0,0,4768,0,4768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12101,4037,,,0,0,0,0,0,0,4037,0,4037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12105,1771093.49,,,0,0,0,37253,0,37253,218579,0,218579,411366,0,411366,883377.75,0,883377.75,134183.61,0,134183.61,62399.13,0,62399.13,23935,0,23935,0,0,0,0,0,0
12115,3235781.21,,,65549,0,65549,79945,0,79945,676904.02,0,676904.02,-62946.1,0,-62946.1,53391.24,0,53391.24,116568.39,0,116568.39,455596.38,0,455596.38,1850773.28,0,1850773.28,0,0,0,0,0,0
12117,27728749.07,,,0,0,0,514610.62,0,514610.62,612756.71,0,612756.71,2112870.3,0,2112870.3,2307512.14,0,2307512.14,6555300.61,0,6555300.61,7614809.49,0,7614809.49,7517457.84,0,7517457.84,354462.76,0,354462.76,138968.6,0,138968.6
12123,389166,,,0,0,0,26500,0,26500,46300,0,46300,7121,0,7121,46146,0,46146,0,0,0,263099,0,263099,0,0,0,0,0,0,0,0,0
12129,10000,,,0,0,0,0,0,0,10000,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12131,13749613,,,0,0,0,15992,0,15992,0,0,0,0,0,0,47000,0,47000,0,0,0,0,0,0,13085132,0,13085132,531818,0,531818,69671,0,69671
12133,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13033,34459,,,0,0,0,23376,0,23376,0,0,0,0,0,0,0,0,0,11083,0,11083,0,0,0,0,0,0,0,0,0,0,0,0
13071,7904,,,0,0,0,7904,0,7904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13073,2837133.05,,,0,0,0,0,0,0,0,0,0,0,0,0,18498.75,0,18498.75,0,0,0,0,0,0,1479091.08,0,1479091.08,1338543.22,0,1338543.22,1000,0,1000
13077,2084765.03,,,0,0,0,0,0,0,459485.33,0,459485.33,487407.31,0,487407.31,494417.36,0,494417.36,502625.63,0,502625.63,185636.78,0,185636.78,-44807.38,0,-44807.38,0,0,0,0,0,0
13085,3761.64,,,0,0,0,0,0,0,0,0,0,3761.64,0,3761.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13097,72520.22,,,0,0,0,0,0,0,55000,0,55000,17520.22,0,17520.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13103,41002,,,0,0,0,0,0,0,0,0,0,41002,0,41002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13113,41571.65,,,1849,0,1849,4348,0,4348,7162,0,7162,24975,0,24975,0,0,0,0,0,0,3237.65,0,3237.65,0,0,0,0,0,0,0,0,0
13117,72477.27,,,18000,0,18000,0,0,0,0,0,0,47023.52,0,47023.52,0,0,0,0,0,0,0,0,0,1753.75,0,1753.75,5700,0,5700,0,0,0
13129,249233.85,,,88942,0,88942,32091,0,32091,82626.06,0,82626.06,9004.77,0,9004.77,29349.49,0,29349.49,0,0,0,0,0,0,0,0,0,7220.53,0,7220.53,0,0,0
13139,66910.25,,,0,0,0,5355,0,5355,21036.11,0,21036.11,3507.66,0,3507.66,0,0,0,0,0,0,0,0,0,37011.48,0,37011.48,0,0,0,0,0,0
13151,365669.64,,,0,0,0,21553,0,21553,3272,0,3272,79113.6,0,79113.6,81731.04,0,81731.04,0,0,0,0,0,0,90000,0,90000,90000,0,90000,0,0,0
13155,23707836.87,,,1000395,0,1000395,1284534,0,1284534,1720456.55,0,1720456.55,1717803.4,0,1717803.4,1302117.55,0,1302117.55,3644510.72,0,3644510.72,3090955.68,0,3090955.68,4140815.79,0,4140815.79,5428680.18,0,5428680.18,377568,0,377568
13167,3903,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3903,0,3903,0,0,0
13187,7817.55,,,0,0,0,0,0,0,7817.55,0,7817.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13205,17720,,,0,0,0,17720,0,17720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13217,146962,,,18825,0,18825,38099,0,38099,42859,0,42859,14297,0,14297,5655,0,5655,24936,0,24936,2291,0,2291,0,0,0,0,0,0,0,0,0
13219,52206,,,0,0,0,0,0,0,43056,0,43056,0,0,0,0,0,0,0,0,0,0,0,0,6950,0,6950,2200,0,2200,0,0,0
13225,961087,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,5000,956087,0,956087
13237,15645.6,,,0,0,0,0,0,0,0,0,0,15645.6,0,15645.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
